Experiment_no,Disyllable,Date,Dataset,Model,Train Loss,Train RMSE,Train R2,Validate Loss,Validate RMSE,Validate R2,Test Loss,Test RMSE,Test R2,Eval RMSE,Eval R2,Training_time,EarlyStop At,EarlyStopPatience,Learning rate,Batch size,Epochs,Loss function,Optimizer,Label mode,Eval label mode,Train feature shape,Label shape,Load_save,Load_checkpoint
131,True,2020-April-01 05:35,ta/m_dataset_p2/prep_data_13,senet_em,0.010301264551720184,0.10021939869620926,0.9586025271384648,0.019432237019564928,0.13672665908928827,0.9211719019624759,0.01938789755700391,0.13658254653896676,0.9218565723174892,0.2308551073074341,0.7953483254057742,1002.5483162403108,29,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
132,True,2020-April-01 09:46,ta/d_nospeaker_1/prep_data_13,senet,0.034409476209379584,0.18283783384717966,0.8478598876737915,0.08819821563089206,0.28718026306486644,0.6217291868105773,0.08896369018984941,0.2885033549586864,0.6189988646697834,0.27355292439460754,0.7586491517409132,583.0473456382751,23,10,0.001,64,200,mse,Adam,5,3.0,"(48148, 24, 39)","(48148, 17)",,
133,True,2020-April-01 10:03,ta/d_nospeaker_1/prep_data_13_noaug,senet,0.03777091696987303,0.19002875573143813,0.8330939435955446,0.0832958774860328,0.27915063570818,0.6420368963387759,0.08342686117585026,0.2793578606436161,0.6414186351980109,0.246166467666626,0.8230875733044399,320.3320875167847,21,10,0.001,64,200,mse,Adam,5,3.0,"(27514, 24, 39)","(27514, 17)",,
127,True,2020-April-01 10:32,ta/d_dataset_p2/prep_data_13,bilstm,0.014382150148177748,0.11845774291212045,0.9442139651626384,0.01824114125110517,0.1328599774088321,0.9280402196636048,0.01842523464028392,0.13346712518351686,0.9277114176367148,0.1428014487028122,0.9295649243683282,1341.4437386989596,40,10,0.001,64,200,mse,Adam,5,3.0,"(102624, 24, 39)","(102624, 17)",,
134,True,2020-April-01 11:05,ta/m_dataset_p2/prep_data_13,senet,0.014481575736228913,0.11844701477315622,0.9423561630103544,0.018433509943804743,0.13311131407964907,0.9257729226484012,0.01886153366037801,0.134709795999569,0.9239629156534784,0.2288087159395218,0.8127175532523251,755.7486515045166,49,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
135,True,2020-April-01 11:45,ta/d_dataset_p2/prep_data_13,senet,0.011891930842946949,0.1074775197791272,0.9539264080126044,0.016975867447581432,0.1277166380134489,0.9334140174462778,0.017023624692237886,0.12773499769520366,0.9333995314240626,0.11265044659376144,0.9635425785874392,2270.1073324680333,75,10,0.001,64,200,mse,Adam,5,3.0,"(102624, 24, 39)","(102624, 17)",,
136,True,2020-April-01 12:31,ta/m_dataset_p2/prep_data_13,senet_em,0.010052491224456063,0.09905701859934993,0.9595768607767408,0.018857749899530304,0.13476001745333868,0.9235339491504252,0.01868024798160857,0.1341801139216621,0.9246051404695144,0.2262191027402877,0.8215203610787718,1190.5946531295774,44,10,0.001,64,200,mse,Adam,5,3.0,"(53069, 23, 39)","(53069, 17)",,
137,True,2020-April-01 13:00,ta/d_dataset_p2/prep_data_13,senet_em,0.010610129507789973,0.10171633129508437,0.958700912540574,0.01822860580101316,0.1324405607544936,0.9280845043891116,0.01807352117980688,0.13178829596129488,0.9290074732113041,0.1267668902873993,0.9336601297545792,1610.2892665863035,31,10,0.001,64,200,mse,Adam,5,3.0,"(102624, 24, 39)","(102624, 17)",,
138,True,2020-April-01 13:12,ta/d_nospeaker_1/prep_data_13,senet,0.05199978532760288,0.2236522550700282,0.772130371101702,0.08621020505957055,0.2845068295092139,0.6299972531555952,0.08571814049131349,0.2838223740925107,0.6321492083193346,0.11311275511980055,0.960781886103761,314.82250857353216,21,10,0.001,64,200,mse,Adam,5,3.0,"(48148, 24, 39)","(48148, 17)",,
139,True,2020-April-01 13:22,ta/d_nospeaker_1/prep_data_13_noaug,senet,0.04609426715283094,0.2093613574831565,0.7967647349664209,0.08193421310521902,0.2769003750167208,0.6481881803243769,0.08102368750436335,0.27548398867612434,0.6518259292938147,0.09760285168886183,0.9711582681250104,216.9353334903717,24,10,0.001,64,200,mse,Adam,5,3.0,"(27514, 24, 39)","(27514, 17)",,
