Experiment_no,Disyllable,Date,Dataset,Model,Train Loss,Train RMSE,Train R2,Validate Loss,Validate RMSE,Validate R2,Test Loss,Test RMSE,Test R2,Eval RMSE,Eval R2,Training_time,EarlyStop At,EarlyStopPatience,Learning rate,Batch size,Epochs,Loss function,Optimizer,Label mode,Eval label mode,Train feature shape,Label shape,Load_save,Load_checkpoint
67,True,2020-February-12 20:38,ta/d_dataset_t1/control_data,bilstm,0.07090406325342041,0.2519165575504303,0.6546956431569666,0.11015253046422192,0.3107422292232513,0.4781476649887786,0.1063424127015776,0.3048590123653412,0.4972638221533738,,,152.87628650665286,16.0,5.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
68,True,2020-February-12 20:41,ta/d_dataset_t1/control_data,bigru,0.08310086812413399,0.27284786105155945,0.5992203632630931,0.10548658712396344,0.30490463972091675,0.4992689366315412,0.1015587018037918,0.2996650040149689,0.5185973514046238,,,145.2423260211945,16.0,5.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
69,True,2020-February-12 20:45,ta/d_dataset_t1/control_data,cnn_bilstm,0.07659742206352088,0.2616192400455475,0.6303470062376194,0.10623389484625692,0.3054346442222595,0.4974773527007346,0.10243884037897152,0.2999497056007385,0.5154373378478511,,,164.63183641433716,20.0,5.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
70,True,2020-February-12 20:48,ta/d_dataset_t1/control_data,cnn_bigru,0.08184903150776468,0.2706866860389709,0.6049508955137305,0.106705913368053,0.3067696690559387,0.4937589945502775,0.1013203871966702,0.2989597320556641,0.5191831434429905,,,169.5523543357849,22.0,5.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
71,True,2020-February-12 20:49,ta/d_dataset_t1/control_data,baseline,0.15335611143771205,0.3799772262573242,0.28261250397212623,0.15677819608246374,0.3834633529186249,0.2650544484258407,0.15488687261453973,0.3820915222167969,0.27568580133711706,,,54.88265585899353,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
72,True,2020-February-12 20:52,ta/d_dataset_t1/control_data,FCNN,0.10020178247526126,0.3012767732143402,0.5242929121217502,0.10922718599549296,0.31388166546821594,0.4848322699487222,0.10638281620021957,0.31045034527778625,0.4992801584012929,,,137.06682348251346,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
73,True,2020-February-12 20:57,ta/d_dataset_t1/control_data,lstm,0.06849355830984889,0.24656598269939425,0.6663286354878657,0.10873451135384568,0.3062375485897064,0.4849846639346878,0.10404116042524253,0.2994963824748993,0.5083486538608342,,,281.4027934074402,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
74,True,2020-February-12 21:01,ta/d_dataset_t1/control_data,gru,0.07876605578809381,0.2648570537567139,0.6181253517843968,0.10940195131581013,0.30927973985671997,0.4835199894751832,0.1039008376029544,0.30162787437438965,0.5083046776389777,,,260.39862728118896,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
75,True,2020-February-12 21:09,ta/d_dataset_t1/control_data,bilstm,0.044821722129799166,0.2018118500709533,0.7772390155588983,0.12010230797144565,0.3208170831203461,0.4333895138280455,0.11559149845881438,0.31432899832725525,0.45396392675465397,,,435.07622265815735,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
76,True,2020-February-12 21:17,ta/d_dataset_t1/control_data,bigru,0.055126929303566295,0.22332221269607544,0.7283674214595061,0.1141337026176556,0.3149494826793671,0.4605387998809862,0.10786942568320944,0.3053209185600281,0.4909955691253624,,,416.98222732543945,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
77,True,2020-February-12 21:23,ta/d_dataset_t1/control_data,cnn_bilstm,0.05555970214098811,0.22364604473114014,0.7283263811606129,0.11450594882329215,0.3133445680141449,0.4602942815564056,0.10637871881916072,0.30280157923698425,0.4971084749891277,,,383.17495250701904,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
78,True,2020-February-12 21:30,ta/d_dataset_t1/control_data,cnn_bigru,0.06265109243868147,0.2372921109199524,0.6932320053818455,0.11244130891129196,0.3123660981655121,0.4672609093017951,0.10768529861688886,0.3050802946090698,0.490915493016905,,,366.812833070755,,,0.001,64,50,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
79,True,2020-February-12 21:31,ta/d_dataset_t1/control_data,baseline,0.1519014416576317,0.377561092376709,0.28753690797219444,0.15470962003426578,0.3804975152015686,0.2746473735435393,0.15313032080553926,0.3792562484741211,0.28329635509673057,,,70.97304892539978,63.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
80,True,2020-February-12 21:43,ta/d_dataset_t1/control_data,FCNN,0.07169823773600999,0.25436365604400635,0.6501871320282765,0.10290255357135304,0.3020082712173462,0.5124749008324656,0.09850304589517997,0.2958808243274689,0.5326656234494436,,,665.5460426807404,247.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
81,True,2020-February-12 21:47,ta/d_dataset_t1/control_data,lstm,0.06962897824277747,0.2486457079648972,0.6610484099930686,0.10939764742474092,0.3075295686721802,0.4837257556028716,0.1051696269963892,0.30139246582984924,0.5040175517206782,,,257.7238395214081,47.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
82,True,2020-February-12 21:53,ta/d_dataset_t1/control_data,gru,0.07496312781445033,0.2584905326366425,0.6354623668268198,0.10944740206156373,0.309599369764328,0.4809614855416433,0.10535716193104253,0.3028843104839325,0.5030672181914047,,,301.74808764457697,58.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
83,True,2020-February-12 21:59,ta/d_dataset_t1/control_data,bilstm,0.049189003551435226,0.21093575656414032,0.756655293522924,0.11766490926577798,0.3188676536083221,0.4447747877081618,0.11204378331119436,0.3105526268482208,0.4718614268277018,,,352.02076125144964,40.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
84,True,2020-February-12 22:06,ta/d_dataset_t1/control_data,bigru,0.05611466059406984,0.2249630093574524,0.7234725236246105,0.11180213487774628,0.3120377361774445,0.4724805908156237,0.10692993993166172,0.30483394861221313,0.4947320614515365,,,390.435403585434,47.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
85,True,2020-February-12 22:12,ta/d_dataset_t1/control_data,cnn_bilstm,0.060548133348172765,0.2331698834896088,0.7046944925276,0.11211238069611912,0.31134214997291565,0.4701401366073533,0.10791023968288654,0.30510130524635315,0.4902938110445534,,,333.37838006019587,43.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
86,True,2020-February-12 22:18,ta/d_dataset_t1/control_data,cnn_bigru,0.06482263056211374,0.2416273653507233,0.6836238702891988,0.11198232692694544,0.31181982159614563,0.4705782436358384,0.10756721884556868,0.3057326972484589,0.4914366096123564,,,343.73892164230347,47.0,30.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
87,True,2020-February-12 22:21,ta/d_dataset_t1/control_data,FCNN,0.09099379920962876,0.2879965007305145,0.5635783255259014,0.10720838771878756,0.3117395043373108,0.4909874428891994,0.10447382913750283,0.3083125352859497,0.5053952966270345,,,158.40558457374573,80.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
88,True,2020-February-12 22:24,ta/d_dataset_t1/control_data,lstm,0.07348657413883118,0.2564761638641357,0.6428285849299081,0.1072145483149657,0.3067266047000885,0.4931004332926886,0.10387566829922536,0.3016418218612671,0.5086069203415637,,,148.72422099113462,39.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
89,True,2020-February-12 22:27,ta/d_dataset_t1/control_data,gru,0.0786368911484866,0.2656620144844055,0.618571696564959,0.10683514545434956,0.30756208300590515,0.4942897382886025,0.10434028769666163,0.3036740720272064,0.5079660312567511,,,167.72279453277588,48.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
90,True,2020-February-12 22:30,ta/d_dataset_t1/control_data,bilstm,0.06217218357654791,0.2373441755771637,0.6947566389841352,0.11413095171522372,0.3162950575351715,0.4611138366128372,0.10893715299806343,0.3093598186969757,0.4858313158069131,,,143.4845016002655,24.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
91,True,2020-February-12 22:33,ta/d_dataset_t1/control_data,bigru,0.06790429842618449,0.2478485703468323,0.6671462436588553,0.10913583307794544,0.3108178973197937,0.4838532684614006,0.10425946563652486,0.304469496011734,0.5068288276746734,,,182.50269865989685,33.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
92,True,2020-February-12 22:36,ta/d_dataset_t1/control_data,cnn_bilstm,0.06929860272147463,0.2501207292079925,0.6625326961532756,0.10791398240184184,0.3074476718902588,0.4897218689594346,0.10338501653914313,0.3012984395027161,0.5109879617624703,,,146.7228901386261,31.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
93,True,2020-February-12 22:39,ta/d_dataset_t1/control_data,cnn_bigru,0.07474724691401613,0.26097795367240906,0.6374507370182318,0.10860055659513076,0.3110336363315582,0.4857231204891569,0.1057216873778608,0.30736929178237915,0.5003451271523527,,,155.76428961753842,35.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
94,True,2020-February-12 23:07,ta/d_dataset_t1/control_data,FCNN,0.09283027787299786,0.2878437042236328,0.5551798800976779,0.10561386486893036,0.3054637014865875,0.4996302102073783,0.10168896454664586,0.30040451884269714,0.518151859415737,,,1663.9365434646606,371.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
95,True,2020-February-12 23:13,ta/d_dataset_t1/control_data,lstm,0.08355732064700548,0.2720632255077362,0.5970838664449436,0.10835407310080897,0.30780646204948425,0.4867707313662575,0.10481098244048608,0.3023834526538849,0.5051626628797732,,,315.37246680259705,32.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
96,True,2020-February-12 23:20,ta/d_dataset_t1/control_data,gru,0.09024270875820904,0.2831871807575226,0.5652735530928059,0.11371170957043535,0.31595104932785034,0.4628779531631225,0.11035329836613787,0.3110750615596771,0.478835068470179,,,390.92033457756037,42.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
97,True,2020-February-12 23:28,ta/d_dataset_t1/control_data,bilstm,0.06797666617082501,0.24473731219768524,0.669050050809327,0.11213335773558156,0.3116432726383209,0.4689972453526917,0.10783037682436726,0.3050186336040497,0.4904365998700119,,,441.02823138237,26.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
98,True,2020-February-12 23:38,ta/d_dataset_t1/control_data,bigru,0.06893603343288944,0.24714720249176025,0.6637906219329901,0.11135164430010734,0.30956560373306274,0.4728282683974509,0.10542818316727076,0.3009433448314667,0.5014062805155237,,,523.6823136806488,33.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
99,True,2020-February-12 23:46,ta/d_dataset_t1/control_data,cnn_bilstm,0.07382950354803637,0.25509825348854065,0.6429082008481926,0.10838407812494336,0.30600228905677795,0.4867242821206356,0.10524958069157014,0.3012486398220062,0.5018757739312087,,,448.67617440223694,32.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
100,True,2020-February-12 23:53,ta/d_dataset_t1/control_data,cnn_bigru,0.07959427950485716,0.265847772359848,0.6163498056294754,0.10852352656989966,0.3081285357475281,0.486417289115664,0.10278565638716188,0.29984724521636963,0.5131118023790954,,,354.81088733673096,26.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
101,True,2020-February-12 23:59,ta/d_dataset_t1/aug_data,FCNN,0.08678132781959955,0.27978160977363586,0.5830489511278267,0.10497049958381838,0.3065214455127716,0.5026140225009706,0.09994865593094612,0.2993523180484772,0.5270318250197876,,,371.52392840385437,137.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
102,True,2020-February-13 00:03,ta/d_dataset_t1/aug_data,lstm,0.07382354105815828,0.25608375668525696,0.641130406371468,0.10769606475691193,0.3064303696155548,0.4909450617926232,0.10385550048387372,0.3004124462604523,0.5072513167000887,,,211.30861568450928,38.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
103,True,2020-February-13 00:07,ta/d_dataset_t1/aug_data,gru,0.08344447056628307,0.2728781402111053,0.5970753259654343,0.10640315875742927,0.3057059943675995,0.4951916297134438,0.10125603096645808,0.2982946336269379,0.5202418893935058,,,195.20733308792114,37.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
104,True,2020-February-13 00:11,ta/d_dataset_t1/aug_data,bilstm,0.06067292824566262,0.2333367019891739,0.7031845249116775,0.11231900366934826,0.3122392296791077,0.4693417808274477,0.10887370715561354,0.3072031736373901,0.485957623140271,,,219.46099400520325,24.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
105,True,2020-February-13 00:16,ta/d_dataset_t1/aug_data,bigru,0.06533561968194082,0.2421213686466217,0.6807500994018568,0.10669274552422617,0.304943710565567,0.493977587251655,0.10247566583308404,0.2996501326560974,0.5150821236196259,,,272.53717160224915,32.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
106,True,2020-February-13 00:21,ta/d_dataset_t1/aug_data,cnn_bilstm,0.06661012686197584,0.2440033107995987,0.6762777145565853,0.10875984508946307,0.30750927329063416,0.484784351434913,0.10552465978229067,0.30253344774246216,0.5023290756333305,,,252.08280372619632,32.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
107,True,2020-February-13 00:25,ta/d_dataset_t1/aug_data,cnn_bigru,0.07426949188342985,0.2585135996341705,0.6405610317254016,0.10843012268750207,0.3087091147899628,0.4855076027314689,0.10271444181028194,0.30015185475349426,0.5134322208151649,,,231.70869565010068,31.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
108,True,2020-February-13 09:30,ta/d_dataset_t1/aug_data,baseline,0.15114558345586623,0.3768618702888489,0.2890716510081691,0.15470138411737047,0.380862295627594,0.2726917230832635,0.15295588160875115,0.3794008493423462,0.28333370274165137,,,23.787811040878296,20.0,15.0,0.001,64,1000,mse,AMSGRAD,5,,"(28016, 24, 39)","(28016, 17)",,
