Experiment_no,Disyllable,Date,Dataset,Model,Train Loss,Train RMSE,Train R2,Validate Loss,Validate RMSE,Validate R2,Test Loss,Test RMSE,Test R2,Eval RMSE,Eval R2,Training_time,EarlyStop At,EarlyStopPatience,Learning rate,Batch size,Epochs,Loss function,Optimizer,Label mode,Eval label mode,Train feature shape,Label shape,Load_save,Load_checkpoint
1,True,2020-February-27 09:46,ta/d_dataset_t3/aug_data,baseline,0.15445299534202092,0.3854963719209581,0.2902437095763266,0.15130460395092402,0.3805492996118939,0.30817436729850683,0.15036430298310136,0.3798846767939825,0.3072915538532382,,,16.489839792251587,15.0,10.0,0.001,128,30,mse,AMSGRAD,5,,"(43078, 24, 39)","(43078, 17)",,
2,True,2020-February-27 09:50,ta/d_dataset_t3/aug_data,senet,0.07439884078375912,0.2679915119670891,0.641074069631863,0.09879032814303808,0.3059430829485212,0.5413883158874546,0.09872978619714104,0.3062664040607118,0.5383658159681566,,,193.56938242912292,1.0,10.0,0.001,128,30,mse,AMSGRAD,5,,"(43078, 24, 39)","(43078, 17)",,
3,True,2020-February-27 10:00,ta/d_dataset_t3/aug_data,senet,0.05967713700046784,0.2410866470493268,0.7068363698528664,0.10127477961527744,0.3089902984547327,0.5328405807338219,0.10167321915942068,0.3101481193975425,0.5262805136116624,,,323.1250877380371,,,0.001,128,50,mse,AMSGRAD,5,,"(43078, 24, 39)","(43078, 17)",,
4,True,2020-February-27 10:13,ta/d_dataset_t3/aug_data,senet,0.09002962917299777,0.2942127538372417,0.5712743036044499,0.0988210657746402,0.30618206676311505,0.5402072852696684,0.09905237636140768,0.30713812232531346,0.5353220969290212,,,603.9449830055238,,,0.05,128,100,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
5,True,2020-February-27 10:15,ta/d_dataset_t3/aug_data,baseline,0.16734007124759356,0.4005070473842659,0.23876469472894274,0.16453921384643233,0.39589245032056936,0.2549663035088293,0.16184669326754922,0.3934005072583391,0.26097872262215505,,,98.05539655685423,,,0.05,128,100,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
6,True,2020-February-27 10:43,ta/d_dataset_t3/aug_data,senet,0.07043021384778309,0.26091206003223355,0.6580030594513868,0.09920773953820974,0.3058673466183857,0.5405269844993817,0.0997655604332742,0.3070673967753215,0.5353213691617482,,,717.3551781177521,,,0.1,128,120,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
6,True,2020-February-27 10:56,ta/d_dataset_t3/aug_data,senet,0.08140082028954965,0.2799578612628184,0.6102577933307112,0.09922314734453498,0.306545253192414,0.5389661655100271,0.0987770366604282,0.3064223038347376,0.537425931259447,,,496.0951793193817,,,0.1,128,80,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
7,True,2020-February-27 11:04,ta/d_dataset_t3/aug_data,senet_skip,0.08522526676389489,0.28588116802610264,0.5935051803053422,0.0951966315191444,0.3002531134955793,0.5561101769567175,0.09540002769057752,0.3010910099896443,0.5513489569190709,,,487.1859266757965,,,0.1,128,80,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
8,True,2020-February-27 11:19,ta/d_dataset_t3/aug_data,senet,0.08171926178198967,0.2807514103958799,0.608575338775789,0.09947999423545646,0.307215863038961,0.5375077349454221,0.09951456573466527,0.3074318960478322,0.5350499499707322,,,500.2093758583069,,,0.1,128,80,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
10,True,2020-February-27 11:33,ta/d_dataset_t3/aug_data,senet,0.09624066136587496,0.3038545637757735,0.5451074848294925,0.10210687941760334,0.3116431480382112,0.5247988124613333,0.10212098019092336,0.3121134753955222,0.5216826411896601,,,193.1613681316376,,,0.001,128,30,mse,NAG,5,,"(43078, 24, 39)","(43078, 17)",,
11,True,2020-February-28 14:10,ta/d_dataset_t3/prep_data_v2,senet_data_2,0.08594979025035067,0.28731952326757515,0.5918190584201176,0.10586425220148103,0.316716989039853,0.5110887689587275,0.1070461960952301,0.3188689527502042,0.5021958907408705,,,361.9581744670868,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
12,True,2020-February-28 14:37,ta/d_dataset_t3/prep_data_v2,senet_data_2,0.08409423683866207,0.2843478558935741,0.5982151485267098,0.10892945654043247,0.32134866005418183,0.4980903898712357,0.10896097563255183,0.3218119839340241,0.4947710330585383,,,353.13316345214844,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
13,True,2020-February-28 14:43,ta/d_dataset_t3/prep_data_v2,senet_skip,0.06134528160874207,0.24395589554060984,0.7005612470620635,0.10589289060303964,0.316191900912688,0.5106557743766826,0.10597566641785224,0.31675983841751715,0.5066088873661095,,,345.25987243652344,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
14,True,2020-February-28 15:03,ta/d_dataset_t3/prep_data_v2,LTRCNN,0.0437834733453123,0.1777952282686499,0.8372556466210663,0.13715810865830594,0.34336691142976383,0.4245941489737584,0.13705702857804833,0.3440582161818175,0.4176400040755755,,,819.7228589057922,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
15,True,2020-February-28 15:24,ta/d_dataset_t3/prep_data_v3,senet_data_2_fix,0.08553730158617062,0.28655854443083995,0.5921106683840559,0.10791165559387678,0.32001917259933754,0.501887295155699,0.10747043306702324,0.3196755144528756,0.5006984717540546,,,362.4087414741516,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
16,True,2020-February-28 15:43,ta/d_dataset_t3/prep_data_v2,senet_data_2_fix_mfcc_20,0.07965717886835427,0.2766057377249337,0.6173673381636738,0.09869811491200904,0.3059207797618828,0.5400872246508248,0.09892859532553272,0.3068190594562956,0.5358076080074927,,,369.04504799842834,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 60)","(43078, 17)",,
17,True,2020-February-28 16:11,ta/d_dataset_t3/prep_data_v2,senet_data_2_fix_mfcc_20,0.07964750306059974,0.2765072874551658,0.6176036411490419,0.09858038812977464,0.3056481284879156,0.54031279754684,0.09894445445847684,0.30669657033131503,0.5354931593072655,,,373.61831998825073,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 60)","(43078, 17)",,
17,True,2020-February-28 16:19,ta/d_dataset_t3/prep_data_v3,senet_data_2_fix_mfcc_20,0.08392871768261415,0.2838987920608108,0.6002632057160868,0.1050662184766309,0.3156533321615829,0.5133496068900917,0.1050605416399627,0.3161171278890603,0.5098562059655538,,,384.9671139717102,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 45)","(43078, 17)",,
18,True,2020-February-28 16:30,ta/d_dataset_t3/prep_data_v3,senet_data_2_fix_mfcc_15,0.08047526548337049,0.2781769308324581,0.6142833934842874,0.10399215281925103,0.3138982861522342,0.5175152716092231,0.10500306541444136,0.31586367696762474,0.5099436494170779,,,378.8939754962921,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 45)","(43078, 17)",,
19,True,2020-February-28 21:30,ta/d_dataset_t3/prep_data_v3,senet_data_2_fix_mfcc_15,0.07790044206085604,0.2729248563529525,0.6284216211572518,0.09958628774553104,0.3077572643422357,0.5312531285413298,0.0993848023639209,0.3076298696418306,0.5353730017781858,,,752.1719787120819,,,0.001,128,50,mse,AMSgrad,5,,"(90162, 24, 45)","(90162, 17)",,
20,True,2020-February-28 21:51,ta/d_dataset_t3/prep_data_v3,senet_data_2_fix_mfcc_15,0.06142798106572764,0.24322125623446106,0.7035187064639151,0.10074469602626304,0.30898391076373605,0.5253136879224328,0.10072633889706238,0.3091844877347181,0.5288413523154832,,,830.1670954227448,,,0.01,128,50,mse,AMSgrad,5,,"(90162, 24, 45)","(90162, 17)",,
21,True,2020-February-29 09:42,ta/d_dataset_t3/prep_data_v4,senet,0.08544625048056985,0.2856179419652376,0.5954050992494782,0.10100203152152076,0.31037832521249764,0.5258512034479323,0.1004594409811324,0.30968770375800586,0.5325963501834517,,,468.82568383216864,,,0.01,128,20,mse,AMSgrad,5,,"(90162, 24, 39)","(90162, 17)",,
22,True,2020-February-29 10:09,ta/d_dataset_t3_20k/prep_data_13,senet,0.09208142996129066,0.2969416188953597,0.5641818403593122,0.10870711954934244,0.32172650540233816,0.4978843893464186,0.10970196807400312,0.3237173080265428,0.4892918758295613,,,226.45732474327087,,,0.01,128,20,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
23,True,2020-February-29 10:16,ta/d_dataset_t3_20k/prep_data_13,senet,0.10485028782553746,0.31717590503309706,0.5072102804539427,0.10755363272861138,0.3202037023453836,0.5028219738861313,0.10747490379681043,0.32071695249977195,0.4983805530160373,,,198.37278175354004,,,0.005,128,20,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
24,True,2020-February-29 10:40,ta/d_dataset_t3_20k/prep_data_13,senet,0.10218466755515204,0.3130290978943672,0.5195431261994691,0.1086609790643418,0.32172575868748104,0.4985420969372397,0.10916541332564754,0.3230046341779572,0.4920499334190586,,,505.6110849380493,,,0.005,64,10,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",23_senet.h5,
25,True,2020-February-29 11:22,ta/d_dataset_t3_20k/prep_data_13,senet,0.09950614627463676,0.30918310645866875,0.5305899875367919,0.1077999070365862,0.32105037526114805,0.5013161254696903,0.108197776242599,0.3222169747291178,0.4948996826385543,,,2011.540646314621,,,0.005,32,20,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",24_senet.h5,
26,True,2020-February-29 11:40,ta/d_dataset_t3_20k/prep_data_13,senet,0.10284802702237948,0.3144410429395612,0.5161293831761808,0.1085595276417224,0.3218962503387181,0.497252768196042,0.10836556633516926,0.3221256265446804,0.4943711516343543,,,253.24897456169128,,,0.005,156,30,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
27,True,2020-February-29 11:55,ta/d_dataset_t3_20k/prep_data_13,senet,0.10083915159176128,0.3111385862454301,0.5258618503651603,0.10918124163347437,0.322897363721183,0.4952607169891552,0.10849311539552227,0.3223624571239301,0.4945457171224904,,,204.19108319282532,,,0.01,256,30,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
29,True,2020-February-29 12:12,ta/d_dataset_t3_20k/prep_data_13,senet,0.09413935304894587,0.3010348995399326,0.5551649832407399,0.11088488130608788,0.3260228036976902,0.4872289542649766,0.11113223377269102,0.32683255020905183,0.4824064187906142,,,328.4123339653015,,,0.01,256,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
30,True,2020-February-29 12:46,ta/d_dataset_t3_20k/prep_data_13,senet,0.0952195367157152,0.3023714172844253,0.5500031987030948,0.11038526284918444,0.3247347460037889,0.490823900064539,0.11098928202281272,0.32614957769084424,0.4835694551362791,,,453.30264830589294,,,0.01,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
31,True,2020-February-29 12:58,ta/d_dataset_t3_20k/prep_data_13,senet,0.09667081617507614,0.3056394963400041,0.5434566469461403,0.11441494207468995,0.33154707337819017,0.473800606405741,0.11460222891550605,0.33212566279505024,0.4697385330332002,,,462.0835435390472,,,0.01,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
32,True,2020-February-29 13:11,ta/d_dataset_t3_20k/prep_data_13,senet,0.10899262613152456,0.3233175376059398,0.4877900602259878,0.11008770388378354,0.32417600927174245,0.4890553750499578,0.10919781312894586,0.3233148466082086,0.4892350010430014,,,462.4285547733307,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",,
33,True,2020-February-29 13:34,ta/d_dataset_t3_20k/prep_data_13,senet,0.10026119657054884,0.3099796291571728,0.5268798036909839,0.10561393299110017,0.31716063442056497,0.5097722283336862,0.10520042444850897,0.3169126841799437,0.5081507818727318,,,1261.7986562252045,,,0.001,128,50,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",32_senet.h5,
34,True,2020-February-29 14:26,ta/d_dataset_t3_20k/prep_data_13,senet,0.09492105243929837,0.3014651706293787,0.5514569395466173,0.10361573235991782,0.31376833389123904,0.5200385994991965,0.10420486910193084,0.3151893778615961,0.5136059343016545,,,2437.7229685783386,,,0.001,128,100,mse,AMSgrad,5,,"(43078, 24, 39)","(43078, 17)",32_senet.h5,
35,True,2020-March-01 12:55,ta/d_dataset_t3_40k_c/prep_data_13,senet,0.020681237768004724,0.1412657662281805,0.9109156567403428,0.03739046887210377,0.18714568537221266,0.8435408840330278,0.03620656823364923,0.1842232670201136,0.8475055401030629,0.22611330449581146,0.7717681104546846,10418.237582683565,,,0.001,64,300,mse,AMSgrad,5,3.0,"(105700, 24, 39)","(105700, 17)",,
36,True,2020-March-01 16:33,ta/d_dataset_t3_40k_c/prep_data_13,senet,0.02439984423555117,0.15272971317890124,0.8959830437529418,0.035403446898410094,0.1817163143959769,0.852898088492098,0.036052284088418096,0.1831253375462842,0.8495801370244296,0.2018706202507019,0.8220924296188122,3960.501427173615,,,0.001,64,100,mse,AMSgrad,5,3.0,"(105700, 24, 39)","(105700, 17)",,
